5.402943270298112832e-01 8.415075885248528564e-01
5.383557583471776375e-01 8.502028576154339046e-01
5.363290525533588315e-01 8.589068193312947574e-01
5.342140249449794931e-01 8.676187081364176157e-01
5.320104969669802175e-01 8.763377565236307731e-01
5.297182962300546194e-01 8.850631950616975052e-01
5.273372565277347768e-01 8.937942524425452895e-01
5.248672178531280652e-01 9.025301555286355804e-01
5.223080264153017183e-01 9.112701294004672548e-01
5.196595346553147809e-01 9.200133974042143947e-01
5.169216012618974565e-01 9.287591811994950763e-01
5.140940911867744045e-01 9.375067008072683894e-01
5.111768756596338781e-01 9.462551746578555800e-01
5.081698322027397019e-01 9.550038196390882028e-01
5.050728446451856479e-01 9.637518511445721803e-01
5.018858031367917638e-01 9.724984831220734316e-01
4.986086041616417108e-01 9.812429281220161892e-01
4.952411505512582801e-01 9.899843973460963342e-01
4.917833514974205844e-01 9.987221006960026459e-01
4.882351225646160420e-01 1.007455246822247963e+00
4.845963857021323151e-01 1.016183043173102929e+00
4.808670692557839299e-01 1.024904696043633656e+00
4.770471079792752978e-01 1.033619410624837975e+00
4.731364430451980296e-01 1.042326391052879275e+00
4.691350220556623207e-01 1.051024840458413934e+00
4.650427990525626276e-01 1.059713961016011563e+00
4.608597345274738077e-01 1.068392953993662520e+00
4.565857954311809408e-01 1.077061019802374453e+00
4.522209551828395568e-01 1.085717358045849013e+00
4.477651936787661602e-01 1.094361167570242044e+00
4.432184973008586049e-01 1.102991646514002611e+00
4.385808589246469880e-01 1.111607992357783070e+00
4.338522779269700647e-01 1.120209401974428864e+00
4.290327601932828472e-01 1.128795071679033368e+00
4.241223181245895035e-01 1.137364197279061351e+00
4.191209706440040539e-01 1.145915974124538828e+00
4.140287432029370329e-01 1.154449597158303309e+00
4.088456677869077849e-01 1.162964260966314667e+00
4.035717829209826135e-01 1.171459159828019514e+00
3.982071336748366219e-01 1.179933487766775979e+00
3.927517716674409631e-01 1.188386438600322226e+00
3.872057550713735030e-01 1.196817205991298261e+00
3.815691486167528956e-01 1.205224983497812152e+00
3.758420235947955712e-01 1.213608964624048658e+00
3.700244578609965251e-01 1.221968342870918489e+00
3.641165358379303552e-01 1.230302311786745539e+00
3.581183485176760994e-01 1.238610065017988759e+00
3.520299934638629891e-01 1.246890796359994225e+00
3.458515748133373369e-01 1.255143699807780067e+00
3.395832032774512288e-01 1.263367969606844055e+00
3.332249961429705754e-01 1.271562800303997598e+00
3.267770772726065753e-01 1.279727386798218625e+00
3.202395771051630424e-01 1.287860924391525330e+00
3.136126326553082544e-01 1.295962608839863028e+00
3.068963875129640528e-01 1.304031636404004324e+00
3.000909918423158573e-01 1.312067203900459056e+00
2.931966023804414845e-01 1.320068508752392900e+00
2.862133824355609368e-01 1.328034749040547302e+00
2.791415018849030538e-01 1.335965123554164302e+00
2.719811371721941873e-01 1.343858831841907797e+00
2.647324713047643496e-01 1.351715074262782590e+00
2.573956938502730551e-01 1.359533052037044332e+00
2.499710009330543548e-01 1.367311967297102804e+00
2.424585952300816749e-01 1.375051023138410766e+00
2.348586859665499904e-01 1.382749423670338818e+00
2.271714889110788282e-01 1.390406374067032269e+00
2.193972263705343539e-01 1.398021080618246925e+00
2.115361271844699298e-01 1.405592750780161548e+00
2.035884267191869212e-01 1.413120593226165234e+00
1.955543668614141972e-01 1.420603817897614363e+00
1.874341960116089889e-01 1.428041636054557584e+00
1.792281690768747215e-01 1.435433260326428817e+00
1.709365474635013704e-01 1.442777904762700958e+00
1.625595990691248993e-01 1.450074784883498058e+00
1.540975982745071138e-01 1.457323117730168649e+00
1.455508259349360956e-01 1.464522121915810215e+00
1.369195693712486062e-01 1.471671017675745707e+00
1.282041223604710456e-01 1.478769026917951424e+00
1.194047851260844201e-01 1.485815373273426943e+00
1.105218643279099466e-01 1.492809282146511984e+00
1.015556730516166545e-01 1.499749980765141322e+00
9.250653079785133015e-02 1.506636698231039739e+00
8.337476347099269380e-02 1.513468665569848604e+00
7.416070336752571268e-02 1.520245115781189149e+00
6.486468916404242169e-02 1.526965283888651603e+00
5.548706590486546936e-02 1.533628406989713033e+00
4.602818498929623497e-02 1.540233724305577256e+00
3.648840415848790542e-02 1.546780477230939699e+00
2.686808748194369559e-02 1.553267909383666101e+00
1.716760534364265151e-02 1.559695266654389512e+00
7.387334427788506616e-03 1.566061797256021570e+00
-2.472342295811071587e-03 1.572366751773171201e+00
-1.241103558673933502e-02 1.578609383211471817e+00
-2.242834994933683851e-02 1.584788947046815055e+00
-3.252388364843940283e-02 1.590904701274484134e+00
-4.269722872548491893e-02 1.596955906458187746e+00
-5.294797101499367636e-02 1.602941825778990914e+00
-6.327569016141441904e-02 1.608861725084139715e+00
-7.367995963634083045e-02 1.614714872935775425e+00
-8.416034675609554427e-02 1.620500540659540523e+00
-9.471641269968131271e-02 1.626218002393067019e+00
-1.053477125270990966e-01 1.631866535134351315e+00
-1.160537951980298160e-01 1.637445418790005158e+00
-1.268342035908849863e-01 1.642953936223389810e+00
-1.376884745222173301e-01 1.648391373302620089e+00
-1.486161387664969302e-01 1.653757018948444069e+00
-1.596167210762492461e-01 1.659050165181991554e+00
-1.706897402025551180e-01 1.664270107172389768e+00
-1.818347089159094432e-01 1.669416143284241594e+00
-1.930511340274438659e-01 1.674487575124969485e+00
-2.043385164105040175e-01 1.679483707592014818e+00
-2.156963510225871072e-01 1.684403848919894919e+00
-2.271241269276355612e-01 1.689247310727114870e+00
-2.386213273186874595e-01 1.694013408062928994e+00
-2.501874295408815785e-01 1.698701459453951790e+00
-2.618219051148149568e-01 1.703310786950614109e+00
-2.735242197602575920e-01 1.707840716173464557e+00
-2.852938334202144155e-01 1.712290576359308814e+00
-2.971302002853407620e-01 1.716659700407188627e+00
-3.090327688187070598e-01 1.720947424924196945e+00
-3.210009817809122978e-01 1.725153090271125622e+00
-3.330342762555438263e-01 1.729276040607941267e+00
-3.451320836749863230e-01 1.733315623939093220e+00
-3.572938298465734297e-01 1.737271192158643007e+00
-3.695189349790842792e-01 1.741142101095219274e+00
-3.818068137095834702e-01 1.744927710556789080e+00
-3.941568751306022689e-01 1.748627384375253113e+00
-4.065685228176585397e-01 1.752240490450848620e+00
-4.190411548571202349e-01 1.755766400796371141e+00
-4.315741638744023945e-01 1.759204491581202623e+00
-4.441669370625025981e-01 1.762554143175148580e+00
-4.568188562108718709e-01 1.765814740192080512e+00
-4.695292977346190444e-01 1.768985671533379600e+00
-4.822976327040483513e-01 1.772066330431182335e+00
-4.951232268745265341e-01 1.775056114491422310e+00
-5.080054407166832986e-01 1.777954425736668842e+00
-5.209436294469371731e-01 1.780760670648755983e+00
-5.339371430583490508e-01 1.783474260211204809e+00
-5.469853263518028585e-01 1.786094609951431655e+00
-5.600875189675089683e-01 1.788621139982740749e+00
-5.732430554168291836e-01 1.791053275046104343e+00
-5.864512651144275779e-01 1.793390444551718366e+00
-5.997114724107363015e-01 1.795632082620340242e+00
-6.130229966247412454e-01 1.797777628124400007e+00
-6.263851520770852277e-01 1.799826524728886268e+00
-6.397972481234860398e-01 1.801778220932003904e+00
-6.532585891884651330e-01 1.803632170105599286e+00
-6.667684747993947170e-01 1.805387830535352345e+00
-6.803261996208483930e-01 1.807044665460734389e+00
-6.939310534892649818e-01 1.808602143114724337e+00
-7.075823214479172174e-01 1.810059736763289795e+00
-7.212792837821871972e-01 1.811416924744618795e+00
-7.350212160551446994e-01 1.812673190508113485e+00
-7.488073891434279261e-01 1.813828022653130700e+00
-7.626370692734253387e-01 1.814880914967476500e+00
-7.765095180577552547e-01 1.815831366465648244e+00
-7.904239925320427629e-01 1.816678881426822212e+00
-8.043797451919911801e-01 1.817422969432583635e+00
-8.183760240307490497e-01 1.818063145404402947e+00
-8.324120725765641327e-01 1.818598929640845352e+00
-8.464871299307338282e-01 1.819029847854521709e+00
-8.606004308058383678e-01 1.819355431208773854e+00
-8.747512055642614470e-01 1.819575216354091252e+00
-8.889386802569965162e-01 1.819688745464259183e+00
-9.031620766627344032e-01 1.819695566272236942e+00
-9.174206123272314883e-01 1.819595232105759575e+00
-9.317135006029567679e-01 1.819387301922666955e+00
-9.460399506890161403e-01 1.819071340345952192e+00
-9.603991676713518055e-01 1.818646917698533150e+00
-9.747903525632095612e-01 1.818113610037739747e+00
-9.892127023458884283e-01 1.817470999189519043e+00
-1.003665410009746628e+00 1.816718672782352328e+00
-1.018147664595481894e+00 1.815856224280886666e+00
-1.032658651235675462e+00 1.814883253019273557e+00
-1.047197551196597187e+00 1.813799364234217837e+00
-1.061763541920274001e+00 1.812604169097732587e+00
-1.076355797066814945e+00 1.811297284749596059e+00
-1.090973486556995553e+00 1.809878334329511285e+00
-1.105615776615094914e+00 1.808346947008968142e+00
-1.120281829811985208e+00 1.806702758022800337e+00
-1.134970805108474812e+00 1.804945408700439513e+00
-1.149681857898896320e+00 1.803074546496866493e+00
-1.164414140054939262e+00 1.801089825023249436e+00
-1.179166799969736390e+00 1.798990904077279129e+00
-1.193938982602181120e+00 1.796777449673186533e+00
-1.208729829521489219e+00 1.794449134071452789e+00
-1.223538478951999187e+00 1.792005635808200159e+00
-1.238364065818206905e+00 1.789446639724268984e+00
-1.253205721790032090e+00 1.786771836993974683e+00
-1.268062575328319452e+00 1.783980925153544117e+00
-1.282933751730563676e+00 1.781073608129231101e+00
-1.297818373176865547e+00 1.778049596265106835e+00
-1.312715558776109459e+00 1.774908606350525719e+00
-1.327624424612364518e+00 1.771650361647263194e+00
-1.342544083791500142e+00 1.768274591916325633e+00
-1.357473646488030594e+00 1.764781033444426273e+00
-1.372412219992161564e+00 1.761169429070134074e+00
-1.387358908757056808e+00 1.757439528209684187e+00
-1.402312814446314393e+00 1.753591086882453576e+00
-1.417273035981647888e+00 1.749623867736101568e+00
-1.432238669590777391e+00 1.745537640071368690e+00
-1.447208808855520168e+00 1.741332179866537322e+00
-1.462182544760084690e+00 1.737007269801547737e+00
-1.477158965739561403e+00 1.732562699281772201e+00
-1.492137157728610886e+00 1.727998264461445777e+00
-1.507116204210344312e+00 1.723313768266745427e+00
-1.522095186265397304e+00 1.718509020418525379e+00
-1.537073182621186973e+00 1.713583837454701442e+00
-1.552049269701365031e+00 1.708538042752283159e+00
-1.567022521675445423e+00 1.703371466549054247e+00
-1.581992010508616042e+00 1.698083945964899311e+00
-1.596956806011733399e+00 1.692675325022774402e+00
-1.611915975891486719e+00 1.687145454669320754e+00
-1.626868585800741451e+00 1.681494192795120801e+00
-1.641813699389051973e+00 1.675721404254594260e+00
-1.656750378353341269e+00 1.669826960885532063e+00
-1.671677682488751371e+00 1.663810741528270576e+00
-1.686594669739652108e+00 1.657672632044499883e+00
-1.701500396250815950e+00 1.651412525335707704e+00
-1.716393916418747612e+00 1.645030321361256931e+00
-1.731274282943168430e+00 1.638525927156098794e+00
-1.746140546878662825e+00 1.631899256848109880e+00
-1.760991757686464210e+00 1.625150231675067891e+00
-1.775826963286395666e+00 1.618278780001249695e+00
-1.790645210108954721e+00 1.611284837333661679e+00
-1.805445543147540244e+00 1.604168346337891959e+00
-1.820227006010821214e+00 1.596929256853592882e+00
-1.834988640975240726e+00 1.589567525909583612e+00
-1.849729489037657215e+00 1.582083117738577460e+00
-1.864448589968116687e+00 1.574476003791532408e+00
-1.879144982362753957e+00 1.566746162751619265e+00
-1.893817703696822674e+00 1.558893580547814128e+00
-1.908465790377850135e+00 1.550918250368103601e+00
-1.923088277798905343e+00 1.542820172672316081e+00
-1.937684200392001621e+00 1.534599355204561144e+00
-1.952252591681599814e+00 1.526255813005289674e+00
-1.966792484338233837e+00 1.517789568422968305e+00
-1.981302910232243475e+00 1.509200651125367498e+00
-1.995782900487616196e+00 1.500489098110460162e+00
-2.010231485535933338e+00 1.491654953716937237e+00
-2.024647695170419759e+00 1.482698269634329824e+00
-2.039030558600092746e+00 1.473619104912742950e+00
-2.053379104504006403e+00 1.464417525972200762e+00
-2.067692361085592623e+00 1.455093606611597368e+00
-2.081969356127092219e+00 1.445647428017257319e+00
-2.096209117044073089e+00 1.436079078771100637e+00
-2.110410670940035427e+00 1.426388654858420590e+00
-2.124573044661103083e+00 1.416576259675257354e+00
-2.138695264850788647e+00 1.406642004035383309e+00
-2.152776358004840684e+00 1.396586006176889994e+00
-2.166815350526163364e+00 1.386408391768379822e+00
-2.180811268779809797e+00 1.376109293914757226e+00
-2.194763139148040665e+00 1.365688853162626115e+00
-2.208669988085453451e+00 1.355147217505284774e+00
-2.222530842174170296e+00 1.344484542387323955e+00
-2.236344728179091579e+00 1.333700990708823975e+00
-2.250110673103199233e+00 1.322796732829152111e+00
-2.263827704242924455e+00 1.311771946570358338e+00
-2.277494849243559383e+00 1.300626817220168707e+00
-2.291111136154718952e+00 1.289361537534581492e+00
-2.304675593485853380e+00 1.277976307740052553e+00
-2.318187250261801502e+00 1.266471335535283904e+00
-2.331645136078378755e+00 1.254846836092608386e+00
-2.345048281158013559e+00 1.243103032058967550e+00
-2.358395716405407239e+00 1.231240153556487860e+00
-2.371686473463234357e+00 1.219258438182650339e+00
-2.384919584767866585e+00 1.207158131010056978e+00
-2.398094083605123661e+00 1.194939484585789025e+00
-2.411209004166049219e+00 1.182602758930363818e+00
-2.424263381602703493e+00 1.170148221536279953e+00
-2.437256252083977337e+00 1.157576147366160102e+00
-2.450186652851413349e+00 1.144886818850489041e+00
-2.463053622275050092e+00 1.132080525884936018e+00
-2.475856199909261868e+00 1.119157565827280765e+00
-2.488593426548614929e+00 1.106118243493924735e+00
-2.501264344283716134e+00 1.092962871155997551e+00
-2.513867996557072271e+00 1.079691768535057106e+00
-2.526403428218936043e+00 1.066305262798377784e+00
-2.538869685583152958e+00 1.052803688553835215e+00
-2.551265816482995774e+00 1.039187387844379140e+00
-2.563590870326989180e+00 1.025456710142101713e+00
-2.575843898154715372e+00 1.011612012341894129e+00
-2.588023952692608987e+00 9.976536587546969148e-01
-2.600130088409723150e+00 9.835820211003409863e-01
-2.612161361573477336e+00 9.693974784999846994e-01
-2.624116830305376791e+00 9.551004174681327896e-01
-2.635995554636703986e+00 9.406912319042572967e-01
-2.647796596564174099e+00 9.261703230840049317e-01
-2.659519020105558962e+00 9.115380996499976574e-01
-2.671161891355269269e+00 8.967949776022252628e-01
-2.682724278539898144e+00 8.819413802880299302e-01
-2.694205252073720303e+00 8.669777383916825730e-01
-2.705603884614142363e+00 8.519044899235526103e-01
-2.716919251117103418e+00 8.367220802088696230e-01
-2.728150428892425872e+00 8.214309618760776699e-01
-2.739296497659102769e+00 8.060315948447833723e-01
-2.750356539600537609e+00 7.905244463132956589e-01
-2.761329639419709991e+00 7.749099907457638325e-01
-2.772214884394287093e+00 7.591887098589005234e-01
-2.783011364431659196e+00 7.433610926083074055e-01
-2.793718172123912158e+00 7.274276351743910185e-01
-2.804334402802718618e+00 7.113888409478755781e-01
-2.814859154594159918e+00 6.952452205149077802e-01
-2.825291528473463210e+00 6.789972916417612581e-01
-2.835630628319660840e+00 6.626455792591333660e-01
-2.845875560970159146e+00 6.461906154460408391e-01
-2.856025436275226426e+00 6.296329394133111101e-01
-2.866079367152381874e+00 6.129730974866711701e-01
-2.876036469640696591e+00 5.962116430894347507e-01
-2.885895862954996449e+00 5.793491367247857182e-01
-2.895656669539960149e+00 5.623861459576674493e-01
-2.905318015124125353e+00 5.453232453962586490e-01
-2.914879028773777137e+00 5.281610166730618117e-01
-2.924338842946738293e+00 5.109000484255860064e-01
-2.933696593546039733e+00 4.935409362766324248e-01
-2.942951419973483862e+00 4.760842828141811922e-01
-2.952102465183085389e+00 4.585306975708812183e-01
-2.961148875734396224e+00 4.408807970031431989e-01
-2.970089801845704702e+00 4.231352044698362125e-01
-2.978924397447110461e+00 4.052945502105895770e-01
-2.987651820233470978e+00 3.873594713236988563e-01
-2.996271231717215766e+00 3.693306117436384040e-01
-3.004781797281024236e+00 3.512086222181857176e-01
-3.013182686230372553e+00 3.329941602851416715e-01
-3.021473071845934388e+00 3.146878902486714980e-01
-3.029652131435841778e+00 2.962904831552489737e-01
-3.037719046387798993e+00 2.778026167692124182e-01
-3.045673002221047643e+00 2.592249755479311135e-01
-3.053513188638182996e+00 2.405582506165847290e-01
-3.061238799576812664e+00 2.218031397425545004e-01
-3.068849033261061621e+00 2.029603473094295230e-01
-3.076343092252911138e+00 1.840305842906271028e-01
-3.083720183503385837e+00 1.650145682226292487e-01
-3.090979518403564441e+00 1.459130231778358877e-01
-3.098120312835428436e+00 1.267266797370349141e-01
-3.105141787222536198e+00 1.074562749614974971e-01
-3.112043166580528819e+00 8.810255236468014783e-02
-3.118823680567452072e+00 6.866626188356136917e-02
-3.125482563533904745e+00 4.914815984959354511e-02
-3.132019054573001782e+00 2.954900895927968854e-02
-3.138432397570154020e+00 9.869578244374496712e-03
-3.144721841252659189e+00 -9.889356958288911953e-03
-3.150886639239104170e+00 -2.972701503734546946e-02
-3.156926050088571412e+00 -4.964260813781665171e-02
-3.162839337349653945e+00 -6.963534219239976564e-02
-3.168625769609265674e+00 -8.970441695312668384e-02
-3.174284620541256707e+00 -1.098490260233909860e-01
-3.179815168954821303e+00 -1.300683568903433784e-01
-3.185216698842698424e+00 -1.503615909576457854e-01
-3.190488499429165348e+00 -1.707279035786040400e-01
-3.195629865217820331e+00 -1.911664640896492406e-01
-3.200640096039144122e+00 -2.116764358441880767e-01
-3.205518497097851416e+00 -2.322569762468120191e-01
-3.210264379020020264e+00 -2.529072367878650862e-01
-3.214877057899994561e+00 -2.736263630783695722e-01
-3.219355855347069362e+00 -2.944134948853074363e-01
-3.223700098531939062e+00 -3.152677661672565468e-01
-3.227909120232923534e+00 -3.361883051103797260e-01
-3.231982258881955339e+00 -3.571742341647659025e-01
-3.235918858610333348e+00 -3.782246700811208173e-01
-3.239718269294239672e+00 -3.993387239478081718e-01
-3.243379846600010996e+00 -4.205155012282303373e-01
-3.246902952029173672e+00 -4.417541017985692209e-01
-3.250286952963224785e+00 -4.630536199858563684e-01
-3.253531222708170745e+00 -4.844131446063924540e-01
-3.256635140538814532e+00 -5.058317590045067202e-01
-3.259598091742783144e+00 -5.273085410916541482e-01
-3.262419467664306794e+00 -5.488425633858511343e-01
-3.265098665747735662e+00 -5.704328930514466212e-01
-3.267635089580795071e+00 -5.920785919392261842e-01
-3.270028148937579093e+00 -6.137787166268504624e-01
-3.272277259821277262e+00 -6.355323184596218811e-01
-3.274381844506630390e+00 -6.573384435915814450e-01
-3.276341331582122152e+00 -6.791961330269340458e-01
-3.278155155991887781e+00 -7.011044226617911823e-01
-3.279822759077357652e+00 -7.230623433262517441e-01
-3.281343588618611307e+00 -7.450689208267905483e-01
-3.282717098875461037e+00 -7.671231759889728385e-01
-3.283942750628246809e+00 -7.892241247004864180e-01
-3.285020011218347413e+00 -8.113707779544888643e-01
-3.285948354588403397e+00 -8.335621418932692706e-01
-3.286727261322250015e+00 -8.557972178522224027e-01
-3.287356218684558851e+00 -8.780750024041337198e-01
-3.287834720660182786e+00 -9.003944874037701496e-01
-3.288162267993207877e+00 -9.227546600327821702e-01
-3.288338368225698360e+00 -9.451545028449048758e-01
-3.288362535736148562e+00 -9.675929938114669060e-01
-3.288234291777626161e+00 -9.900691063671906988e-01
-3.287953164515610815e+00 -1.012581809456306825e+00
-3.287518689065521915e+00 -1.035130067578948543e+00
-3.286930407529939924e+00 -1.057712840837850443e+00
-3.286187869035510634e+00 -1.080329084985335086e+00
-3.285290629769539450e+00 -1.102977751470591850e+00
-3.284238253016261488e+00 -1.125657787487243100e+00
-3.283030309192799479e+00 -1.148368136021196584e+00
-3.281666375884796150e+00 -1.171107735898780922e+00
-3.280146037881721544e+00 -1.193875521835163545e+00
-3.278468887211858807e+00 -1.216670424483048407e+00
-3.276634523176959135e+00 -1.239491370481650589e+00
-3.274642552386567651e+00 -1.262337282505940905e+00
-3.272492588792014878e+00 -1.285207079316176948e+00
-3.270184253720078260e+00 -1.308099675807690376e+00
-3.267717175906303950e+00 -1.331013983060949313e+00
-3.265090991527991537e+00 -1.353948908391886308e+00
-3.262305344236837712e+00 -1.376903355402490092e+00
-3.259359885191239314e+00 -1.399876224031658012e+00
-3.256254273088249107e+00 -1.422866410606308030e+00
-3.252988174195187820e+00 -1.445872807892749190e+00
